vin,year,make,model,trim,price,mileage,transmission,drivetrain,fuel_type,city_mpg,hwy_mpg,exterior_color,interior_color,city,state
1G1ZD5ST0MF033687,2021,Chevrolet,Malibu,LT,22866,60301,Automatic,FWD,Gas,29,36,Summit White,Jet Black, Lubbock, TX
5J8TC1H75LL013651,2020,Acura,RDX, with Advance Package,40995,31995,Automatic,FWD,Gas,22,28,Platinum White Pearl,Ebony, Cerritos, CA
1G1ZD5ST2MF052340,2021,Chevrolet,Malibu,LT,18995,73017,Automatic,FWD,Gas,29,36,Mosaic Black Metallic,Jet Black, Mobile, AL
4T3E6RFVXMU049400,2021,Toyota,RAV4,Hybrid XSE ,41444,30142,Automatic,AWD,Hybrid,41,38,Magnetic Gray Metallic/Midnight Black Metallic,Black, Gainesville, FL
2C3CCABG5MH592330,2021,Chrysler,300,S ,30770,35036,Automatic,RWD,Gas,19,30,Bright White Clearcoat,Black, San Antonio, TX
KNMAT2MV2LP533458,2020,Nissan,Rogue,SV ,25990,21788,Automatic,AWD,Gas,25,32,Gun Metallic,Charcoal, Woodbury, NJ
1FTEW1EP3KFB35084,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,37998,45411,Automatic,4WD,Gas,18,23,Purple,Black, Franklin, TN
1G1ZD5ST8MF065187,2021,Chevrolet,Malibu,LT,24896,45625,Automatic,FWD,Gas,29,36,Shadow Gray Metallic,Jet Black, Morton, IL
3GCPYFED3MG294503,2021,Chevrolet,Silverado,LT Trail Boss Crew Cab Short Bed ,48995,41088,Automatic,4WD,Gas,16,21,Iridescent Pearl Tricoat,Jet Black, Sierra Vista, AZ
2C4RC1DG2MR545902,2021,Chrysler,Voyager,LXI ,23515,57618,Automatic,FWD,Gas,19,28,Billet Silver Metallic Clearcoat,Black/Alloy, Charleston, SC
1N4AZ1CP8KC305228,2019,Nissan,LEAF,S,16498,26479,Automatic,FWD,Electric,150,,Gun Metallic,Black, Buena Park, CA
2HKRW2H85LH641227,2020,Honda,CR-V,EX-L ,27955,48350,Automatic,AWD,Gas,27,32,Obsidian Blue Pearl,Gray, Columbus, OH
3FA6P0HD9ER135052,2014,Ford,Fusion,SE ,12810,68540,Automatic,FWD,Gas,22,34,Sterling Gray Metallic,Charcoal Black, Portland, OR
W1N0G8DB6LF761082,2020,Mercedes-Benz,GLC,GLC 300 SUV ,29199,67189,Automatic,RWD,Gas,22,29,Gray / Beige,Unknown, Marietta, GA
WDBSK75F23F042002,2003,Mercedes-Benz,SL,SL 500,12995,57488,Automatic,RWD,Gas,15,22,Black,Gray, Chantilly, VA
4T1C11AK1NU618827,2022,Toyota,Camry,LE  ,24988,41181,Automatic,FWD,Gas,28,39,Unknown,Unknown, Marina Del Rey, CA
JTHCM1D26G5014001,2016,Lexus,IS,IS 300 ,26499,57505,Automatic,AWD,Gas,19,26,Eminent White Pearl,Black, Online Retailer,
4T1B11HK7KU822741,2019,Toyota,Camry,LE ,23950,43640,Automatic,FWD,Gas,28,39,Predawn Gray Mica,Black, Millersville, MD
3KPF24ADXME410556,2021,Kia,Forte,LXS IVT,19899,24308,Automatic,FWD,Gas,29,40,Aurora Black,Black, Sandwich, IL
W1KWJ8DB7MG070146,2021,Mercedes-Benz,C-Class,C 300 Coupe ,40995,9228,Automatic,RWD,Gas,24,33,Polar White,Cranberry Red, Torrance, CA
JTMF1RFV4LD062352,2020,Toyota,RAV4,LE ,28467,59133,Automatic,AWD,Gas,27,34,Unknown,Black, Boise, ID
MAJ6S3JL4MC411488,2021,Ford,EcoSport,SES ,19300,51851,Automatic,4WD,Gas,23,29,Moondust Silver Metallic,Ebony Black, Glendale, CA
1FTEW1EPXLKE52966,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,40900,19964,Automatic,4WD,Gas,18,23,Iconic Silver Metallic,Black, Greensboro, NC
1C4HJXFN8MW539352,2021,Jeep,Wrangler,Unlimited Rubicon,41877,50083,Automatic,4WD,Gas,17,23,Sting-Gray Clearcoat,Black, Clayton, NC
1HGCR2F32DA234366,2013,Honda,Accord,LX Sedan I4 ,10500,103998,Automatic,FWD,Gas,27,36,Gray,Black, Houston, TX
5UXTR7C54KLA48350,2019,BMW,X3,sDrive30i ,23500,85786,Automatic,RWD,Gas,23,30,Jet Black,Black, Webster, TX
WBAJA5C51KWW49678,2019,BMW,5,530i ,29395,51262,Automatic,RWD,Gas,24,34,Bluestone Metallic,Black, Inglewood, CA
3VWC57BU8KM242524,2019,Volkswagen,Jetta,S ,19225,49396,Automatic,FWD,Gas,30,40,Pure White,Black Leatherette, Tampa, FL
4T1BK1FK2GU571862,2016,Toyota,Camry,XSE V6 ,23998,40840,Automatic,FWD,Gas,21,31,Blue Crush Metallic,Black, Fredericksburg, VA
JA4AZ3A30LZ043073,2020,Mitsubishi,Outlander,SEL S-AWC,17995,58001,Automatic,4WD,Gas,24,29,Dark Grey,Black, Fontana, CA
5YJ3E1EB5NF299086,2022,Tesla,Model,Long Range ,43500,23536,Automatic,AWD,Electric,358,,Pearl White Multi-Coat,Unknown, Woods Cross, UT
1G1ZD5ST0JF276170,2018,Chevrolet,Malibu,LT with 1LT,17341,71028,Automatic,FWD,Gas,27,36,Silver Ice Metallic,Jet Black, Hicksville, OH
1C4RJFBT4EC261877,2014,Jeep,Grand,Limited ,13990,143665,Automatic,4WD,Gas,17,24,Brilliant Black Crystal Pearlcoat,Black, Montclair, CA
4T1BZ1HK8JU506224,2018,Toyota,Camry,XSE V6 ,29330,37931,Automatic,FWD,Gas,22,32,White,Cockpit Red, Lake Worth, FL
3N1CE2CP0GL397230,2016,Nissan,Versa,Note 1.6 SV ,11977,95555,Automatic,FWD,Gas,31,39,Aspen White Pearl,Unknown, Salt Lake City, UT
4JGFF5KE8LA225565,2020,Mercedes-Benz,GLS,GLS 450 4MATIC,61000,42579,Automatic,AWD,Gas,19,23,Selenite Grey Metallic,Black, Anaheim, CA
3TMLU4EN1FM198185,2015,Toyota,Tacoma,Double Cab 5' Bed V6  ,31684,56463,Automatic,4WD,Gas,16,21,Black,Gray, Boise, ID
5XYRL4LC2NG079281,2022,Kia,Sorento,S ,33591,33600,Automatic,FWD,Gas,24,29,Ebony Black,Black, Glendale, CA
1C4BJWEGXJL874189,2018,Jeep,Wrangler,Unlimited Sahara (JK),24995,112473,Automatic,4WD,Gas,16,21,Black Clearcoat,Black, Collinsville, IL
1FTEW1EP2LFC40720,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,40700,30968,Automatic,4WD,Gas,18,23,Rapid Red Metallic Tinted Clearcoat,Black, Chesterton, IN
WA1DECF30M1148715,2021,Audi,Q3,S line Premium,36492,10663,Automatic,AWD,Gas,20,28,Mythos Black Metallic,Black, Beverly Hills, CA
5YFEPMAE4MP243079,2021,Toyota,Corolla,LE ,20489,35781,Automatic,FWD,Gas,30,38,Super White,Light Gray, Jacksonville, FL
1LNHM82W22Y654229,2002,Lincoln,Town,Signature,6980,119388,Automatic,RWD,Gas,18,25,White,White, Humble, TX
3GTPUBEK9NG552365,2022,GMC,Sierra,SLE Crew Cab Short Bed ,49998,8750,Automatic,4WD,Gas,17,20,Summit White,Jet Black, Inglewood, CA
5N1AT2MV3LC783097,2020,Nissan,Rogue,SL ,19700,14753,Automatic,AWD,Gas,22,26,Clear White,Gray, Riverhead, NY
5NPD74LF1KH402569,2019,Hyundai,Elantra,SE 2.0L ,10999,129137,Automatic,FWD,Gas,29,38,Symphony Silver,Black, Salt Lake City, UT
5UXKR0C55JL074440,2018,BMW,X5,xDrive35i ,36999,27194,Automatic,AWD,Gas,18,24,Alpine White,Black, Los Angeles, CA
JM1BPBEY3M1309850,2021,Mazda,Mazda3,2.5 Turbo Premium Plus 4-Door ,30888,5093,Automatic,AWD,Gas,23,32,Jet Black Mica,Black, Tampa, FL
5TDJZRFH8KS727950,2019,Toyota,Highlander,XLE V6 ,35123,25459,Automatic,AWD,Gas,20,26,Midnight Black Metallic,Black, Torrance, CA
1FTEW1CP7KKC51186,2019,Ford,F-150,XL SuperCrew 5.5' Box ,29596,63830,Automatic,RWD,Gas,19,25,Oxford White,Black, Phoenix, AZ
1FTEW1EP7KKE43074,2019,Ford,F-150,XLT SuperCrew 5.5' Box ,31977,84269,Automatic,4WD,Gas,18,23,Agate Black Metallic,Unknown, Salt Lake City, UT
1G1YA2D46M5112036,2021,Chevrolet,Corvette,Stingray 1LT Coupe,81488,820,Automatic,RWD,Gas,15,27,Silver Flare Metallic,Sky Cool Gray, Raleigh, NC
1J4GW68N3XC738751,1999,Jeep,Grand,Limited ,1500,117214,Automatic,FWD,Gas,22,34,Sterling Gray Metallic,Charcoal Black, Mount Juliet, TN
WDDZF6JB8KA554401,2019,Mercedes-Benz,E-Class,E 450 Sedan 4MATIC,37000,54119,Automatic,AWD,Gas,20,28,Selenite Grey Metallic,Black, Marietta, GA
4T4BF1FK7GR570667,2016,Toyota,Camry,LE I4 ,17999,57712,Automatic,FWD,Gas,25,35,Celestial Silver Metallic,Black, Cerritos, CA
3KPF24AD1ME350487,2021,Kia,Forte,LXS IVT,18995,39118,Automatic,FWD,Gas,29,40,Clear White,Black, San Diego, CA
JF2GTHRC2MH296102,2021,Subaru,Crosstrek,2.5i Sport ,27773,36034,Automatic,AWD,Gas,27,34,Cool Gray Khaki,Gray W/Yellow Stitching, Thousand Oaks, CA
3VV1B7AX9LM072708,2020,Volkswagen,Tiguan,2.0T S ,22998,27499,Automatic,FWD,Gas,22,29,Platinum Gray Metallic,Titan Black, Pasadena, CA
JTDVPMAE2MJ121146,2021,Toyota,Corolla,LE ,21595,8776,Automatic,FWD,Gas,30,38,Barcelona Red Metallic,Light Gray, Pinellas Park, FL
2GNAXHEVXL6114142,2020,Chevrolet,Equinox,LS with 1LS ,20498,33412,Automatic,FWD,Gas,26,32,Mosaic Black Metallic,Medium Ash Gray, Hollywood, FL
5J6RW1H20LA006911,2020,Honda,CR-V,LX ,27000,33113,Automatic,FWD,Gas,28,34,Crystal Black Pearl,Black, Los Angeles, CA
JTHBN30F310028729,2001,Lexus,LS,LS 430,7499,160838,Automatic,RWD,Gas,18,25,Crystal White,Cream, Escondido, CA
2T3BFREV4HW631552,2017,Toyota,RAV4,LE ,20999,77679,Automatic,AWD,Gas,22,28,Silver Sky Metallic,Black, Birmingham, AL
JHMFB4F38CS004009,2012,Honda,Civic,Hybrid with Leather Sedan I4 ,10888,135167,Automatic,FWD,Hybrid,44,44,Gray,Gray, San Mateo, CA
2HKRW1H87LH413482,2020,Honda,CR-V,EX-L ,30998,14562,Automatic,FWD,Gas,28,34,Radiant Red Metallic,Gray, Dothan, AL
1G1ZD5ST0NF120801,2022,Chevrolet,Malibu,LT,22500,37851,Automatic,FWD,Gas,29,36,Mineral Gray Metallic,Dark Atmosphere/ Medium Ash Gray, Statesboro, GA
1ZVHT88S995139703,2009,Ford,Mustang,Shelby GT500 Coupe,30919,77104,Manual,RWD,Gas,14,20,Vista Blue Metallic,Charcoal Black, Lawndale, CA
5TFAZ5CN9KX079032,2019,Toyota,Tacoma,SR5 Double Cab 5' Bed V6  ,26997,86844,Automatic,RWD,Gas,19,24,Silver Sky Metallic,Cement Gray, Hollywood, FL
5XYP5DHC3MG115729,2021,Kia,Telluride,SX ,40764,61361,Automatic,AWD,Gas,19,24,Gravity Gray,Black, Miami, FL
1FMJU1LT8GEF20105,2016,Ford,Expedition,Platinum ,25309,90250,Automatic,RWD,Gas,16,22,Gray,Unspecified, Saint Augustine, FL
JTDKDTB31J1599749,2018,Toyota,Prius,Four,17622,83539,Automatic,FWD,Hybrid,48,43,Teal,Black, Sandy, UT
4JGFB4KB7LA042203,2020,Mercedes-Benz,GLE,GLE 350 4MATIC,46741,63771,Automatic,AWD,Gas,19,26,Mojave Silver Metallic,Black, Winston Salem, NC
KM8KRDAF0NU077617,2022,Hyundai,IONIQ,Limited ,49994,12564,Automatic,AWD,Electric,256,,Phantom Black,Black, Lindon, UT
3N6CM0KN2GK698055,2016,Nissan,NV200,SV,22495,36110,Automatic,FWD,Gas,24,26,Fresh Powder,Gray, Columbus, OH
KL7CJNSB1LB033195,2020,Chevrolet,Trax,LS ,16494,49271,Automatic,AWD,Gas,24,29,Mosaic Black Metallic,Jet Black, Columbus, OH
5YJ3E1EB3MF999817,2021,Tesla,Model,Long Range Dual Motor ,40998,43727,Automatic,AWD,Electric,353,,Gray,White/Black, Inglewood, CA
4JGFB4KB5MA327239,2021,Mercedes-Benz,GLE,GLE 350 4MATIC,59995,20882,Automatic,AWD,Gas,19,26,Polar White,Black, Arcadia, CA
JTDEPMAE9NJ195908,2022,Toyota,Corolla,LE ,19977,42928,Automatic,FWD,Gas,30,38,Celestite,Black, Holiday, FL
5YFEPMAEXMP264129,2021,Toyota,Corolla,LE ,21992,34859,Automatic,FWD,Gas,30,38,Classic Silver Metallic,Moonstone, Conroe, TX
1C4JJXFM0MW658988,2021,Jeep,Wrangler,Unlimited Rubicon,50514,38956,Automatic,4WD,Diesel,17,23,Bright White Clearcoat,Black, Caldwell, ID
5XYPG4A37KG436156,2019,Kia,Sorento,LX I4 ,21490,52524,Automatic,FWD,Gas,22,29,Titanium Silver,Satin Black, Sterling, VA
1C6SRFLT9MN620028,2021,Ram,1500,"Rebel Crew Cab 5'7"" Box ",48352,37636,Automatic,4WD,Gas,19,24,Granite Crystal Metallic Clearcoat,Black, Boise, ID
3C4NJDCB4MT570387,2021,Jeep,Compass,Limited ,26410,38573,Automatic,4WD,Gas,22,30,Sting-Gray Clearcoat,Black, Bountiful, UT
5NPD84LF3LH576576,2020,Hyundai,Elantra,Limited IVT (SULEV),22495,17985,Automatic,FWD,Gas,30,40,Stellar Silver,Black, Santa Rosa, CA
1FMCU9H64LUC54740,2020,Ford,Escape,SEL ,26998,23151,Automatic,AWD,Gas,26,31,Dark Persian Green Metallic,Sandstone, Charlottesville, VA
1GYS4GKLXMR353290,2021,Cadillac,Escalade,Sport Platinum ,87295,45431,Automatic,4WD,Gas,14,19,Shadow Metallic,Jet Black, Fort Worth, TX
WDDZF8DB6LA749454,2020,Mercedes-Benz,E-Class,E 350 Sedan ,36991,42459,Automatic,RWD,Gas,23,32,Iridium Silver Metallic,Black, Buena Park, CA
1FTEW1EF9HFA60827,2017,Ford,F-150,XLT SuperCrew 5.5' Box ,31000,110082,Automatic,4WD,Gas,17,23,Silver,Grey, Fuquay Varina, NC
WA1FVAF17MD021342,2021,Audi,Q8,Prestige,68950,31540,Automatic,AWD,Gas,18,23,Navarra Blue Metallic,Saiga Beige, Frederick, MD
NM0LE7E24K1431713,2019,Ford,Transit,XL with Rear Liftgate LWB,21500,96800,Automatic,FWD,Gas,24,27,Frozen White,Gray, Smyrna, TN
4T1BK1FK5FU567836,2015,Toyota,Camry,XLE V6 ,17998,99637,Automatic,FWD,Gas,21,31,Blue,Tan, Norco, CA
5YFBURHE3KP880542,2019,Toyota,Corolla,SE ,16797,50418,Automatic,FWD,Gas,28,35,Classic Silver Metallic,Black, Miami, FL
3GNAXREUXKL279907,2019,Chevrolet,Equinox,Premier with 3LZ ,23998,53944,Automatic,FWD,Diesel,28,39,Cajun Red Tintcoat,Medium Ash Gray, Jackson, TN
1G1FB3DS1L0128505,2020,Chevrolet,Camaro,LT with 1LT Convertible,24950,60769,Automatic,RWD,Gas,20,30,Summit White,Jet Black, Rosedale, MD
2GNAXWEXXJ6146947,2018,Chevrolet,Equinox,Premier with 2LZ ,20998,94195,Automatic,AWD,Gas,22,28,Summit White,Jet Black/Brandy, Fort Myers, FL
1GYS4BKJ6GR108167,2016,Cadillac,Escalade,Luxury ,37113,80089,Automatic,4WD,Gas,15,21,Dark Granite Metallic,Jet Black, Bountiful, UT
JF2SKAXC1MH427740,2021,Subaru,Forester,2.5i Touring,34681,54486,Automatic,AWD,Gas,26,33,Horizon Blue Pearl,Saddle Brown, Boise, ID
3N1AB8CV5MY210175,2021,Nissan,Sentra,SV ,17882,62794,Automatic,FWD,Gas,29,39,Rosewood Metallic,Charcoal, West Palm Beach, FL
3KPF24AD0LE226743,2020,Kia,Forte,LXS IVT,20255,72150,Automatic,FWD,Gas,29,40,Clear White,Black, Pompano Beach, FL
1C6RR6LT5GS241273,2016,Ram,1500,"Lone Star Crew Cab 5'7"" Box ",14997,217146,Automatic,RWD,Gas,17,25,Maximum Steel Metallic Clearcoat,Diesel Gray/Black, Killeen, TX
2T3H1RFV4MW127505,2021,Toyota,RAV4,LE ,29991,10343,Automatic,FWD,Gas,27,35,Super White,Unknown, Sarasota, FL
1FTEW1E50LFA21723,2020,Ford,F-150,Lariat SuperCrew 5.5' Box ,41993,60851,Automatic,4WD,Gas,18,23,Silver,Unknown, Scottsdale, AZ
1HGCV1F36JA194942,2018,Honda,Accord,Sport 1.5T ,24228,62258,Automatic,FWD,Gas,29,35,Platinum White Pearl,Black, West Covina, CA
1FTEW1EB1MKD56875,2021,Ford,F-150,XLT SuperCrew 5.5' Box ,43212,34665,Automatic,4WD,Gas,19,22,Carbonized Gray Metallic,Black/Medium Dark Slate, Hillsboro, OR
5FNYF5H6XGB028598,2016,Honda,Pilot,EX-L with Honda Sensing ,19000,93278,Automatic,FWD,Gas,19,27,White Diamond Pearl,Gray, Pacoima, CA
4S4BTGUD5N3142285,2022,Subaru,Outback,2.4T Wilderness,38450,11480,Automatic,AWD,Gas,22,26,Crystal White Pearl,Gray, Sandy, UT
3GTU9DED1KG265275,2019,GMC,Sierra,SLT Crew Cab Short Box ,43993,48559,Automatic,4WD,Gas,15,21,Summit White,Jet Black, Conroe, TX
3VV1B7AX2LM098244,2020,Volkswagen,Tiguan,2.0T S ,23300,21765,Automatic,FWD,Gas,22,29,Pyrite Silver Metallic,Titan Black, Pasadena, CA
5YFEPRAE9LP117943,2020,Toyota,Corolla,LE ,17999,76995,Automatic,FWD,Gas,30,38,Super White,Unknown, Hollywood, FL
WP1AA2AY4KDA15970,2019,Porsche,Cayenne,,45494,56965,Automatic,AWD,Gas,19,23,Black,Black, Roswell, GA
19XFB2F83CE021031,2012,Honda,Civic,EX Sedan ,12995,77957,Automatic,FWD,Gas,28,39,Silver,Unknown, Pasadena, CA
KNDJP3A57K7634136,2019,Kia,Soul,+ ,14978,73771,Automatic,FWD,Gas,25,30,Clear White,Black, McKinney, TX
KNAFE162565205977,2006,Kia,Spectra,Spectra5 ,3537,150110,Automatic,FWD,Gas,25,34,Black,Gray, Tooele, UT
3VW637AJ2DM279291,2013,Volkswagen,Jetta,Hybrid SE Sedan ,9950,67066,Automatic,FWD,Hybrid,42,48,Blue,Tan, Arlington, VA
WAU8DAF81KN016365,2019,Audi,A8,L 3.0T,50492,11590,Automatic,AWD,Gas,19,27,Vesuvius Gray Metallic,Black, Beverly Hills, CA
1G1ZD5ST8JF256104,2018,Chevrolet,Malibu,LT with 1LT,19998,53904,Automatic,FWD,Gas,27,36,Pepperdust Metallic,Jet Black, Tyler, TX
1C4RJFBG3MC664900,2021,Jeep,Grand,Limited ,35254,32210,Automatic,4WD,Gas,18,25,Granite Crystal Metallic Clearcoat,Black, Online Retailer,
1FMSK8DH1LGB38011,2020,Ford,Explorer,XLT ,32417,33911,Automatic,4WD,Gas,20,27,Atlas Blue Metallic,Sandstone, Randolph, NJ
1N4BL4BV8MN387637,2021,Nissan,Altima,2.5 S ,22490,33941,Automatic,FWD,Gas,28,39,Brilliant Silver Metallic,Charcoal, Rosedale, MD
5NPD84LF5LH565417,2020,Hyundai,Elantra,SEL 2.0L IVT,18950,59609,Automatic,FWD,Gas,30,40,Calypso Red,Gray, Rosedale, MD
2T2HZMAA2LC167716,2020,Lexus,RX,RX 350 ,39590,33194,Automatic,FWD,Gas,20,27,Obsidian,Birch, Miami, FL
4S3GKAB66P3605732,2023,Subaru,Impreza,Sedan ,22115,762,Automatic,AWD,Gas,28,36,Ocean Blue Pearl,Black, Salt Lake City, UT
KNDPB3AC5E7656549,2014,Kia,Sportage,LX ,12995,81917,Automatic,FWD,Gas,21,28,Twilight Blue,Black, Cerritos, CA
1C4PJMLB1KD273587,2019,Jeep,Cherokee,Latitude Plus ,17512,90460,Automatic,FWD,Gas,27,33,Ingot Silver Metallic,Dark Earth Gray, Waxahachie, TX
19UUB5F40NA003521,2022,Acura,TLX,Technology Package ,36998,6432,Automatic,FWD,Gas,22,31,Platinum White Pearl,Tan, Boynton Beach, FL
5NMJB3AE2PH198133,2023,Hyundai,Tucson,SEL ,30195,3197,Automatic,FWD,Gas,25,32,Calypso Red,Gray, Salt Lake City, UT
1C4PJMBX9KD127662,2019,Jeep,Cherokee,Trailhawk Elite ,22260,32288,Automatic,AWD,Gas,27,34,Ruby Flare Pearl,Black, New Port Richey, FL
3VWC57BU1MM022189,2021,Volkswagen,Jetta,S ,19449,39193,Automatic,FWD,Gas,29,39,Black Uni,Titan Black, Hawthorne, CA
4S4BTACC2L3245330,2020,Subaru,Outback,2.5i Premium,32439,3355,Automatic,AWD,Gas,26,33,Autumn Green Metallic,Slate Black, Hawthorne, CA
1FTFW1EG2JFD05762,2018,Ford,F-150,XLT SuperCrew 5.5' Box ,30994,90755,Automatic,4WD,Gas,18,23,White,Medium Earth Gray, Sandy, UT
5TDDK3EH8AS039056,2010,Toyota,Highlander,Limited V6 ,13000,159771,Automatic,4WD,Gas,17,23,Black,Unknown, Draper, UT
JN1AV7AR0HM900061,2017,INFINITI,Q50,Hybrid ,21515,91330,Automatic,AWD,Hybrid,26,30,Graphite Shadow,Graphite, Salt Lake City, UT
YV4A22PL2L1612853,2020,Volvo,XC90,T6 Inscription 7 Passenger ,46489,19185,Automatic,AWD,Gas,18,26,Bright Silver Metallic,Unknown, Glassboro, NJ
JHMZE2H76CS002722,2012,Honda,Insight,EX,8999,100981,Automatic,FWD,Hybrid,41,44,Silver,Gray, Los Angeles, CA
5NTJCDAF3PH055742,2023,Hyundai,Santa,NIGHT ,33790,1323,Automatic,AWD,Gas,19,27,Phantom Black,Black, Salt Lake City, UT
5N1DR2CM2LC583347,2020,Nissan,Pathfinder,SL ,25422,60332,Automatic,4WD,Gas,20,27,Magnetic Black Pearl,Charcoal, Sandy, UT
1C4BJWDG7HL714816,2017,Jeep,Wrangler,Unlimited Sport,25999,70994,Automatic,4WD,Gas,16,21,Firecracker Red Clearcoat,Black, Los Angeles, CA
JTHBL46F295090009,2009,Lexus,LS,LS 460 ,12995,68981,Automatic,AWD,Gas,25,34,Black Sapphire Metallic,Black, Rahway, NJ
5FNYF8H90LB013114,2020,Honda,Passport,Touring ,32964,46000,Automatic,AWD,Gas,19,24,Platinum White Pearl,Black, Bountiful, UT
JM3KFBDY9K0676816,2019,Mazda,CX-5,Grand Touring Reserve ,28999,38487,Automatic,AWD,Gas,22,27,Snowflake White Pearl Mica,Black, Online Retailer,
3N1AB7AP1JY263448,2018,Nissan,Sentra,SV ,14000,25791,Automatic,FWD,Gas,29,37,Scarlet Ember,Charcoal, Ogden, UT
5UXTY3C04L9D63034,2020,BMW,X3,sDrive30i ,33880,20292,Automatic,RWD,Gas,25,29,Jet Black,Black, Woodland Hills, CA
KNDJN2A20F7143225,2015,Kia,Soul,Base ,7399,142320,Automatic,FWD,Gas,24,30,Clear White,Black, Bellflower, CA
3TMBZ5DN6JM012976,2018,Toyota,Tacoma,TRD Sport Double Cab 6.1' Bed V6  ,31791,81935,Automatic,RWD,Gas,19,24,Magnetic Gray Metallic,Gray, Long Beach, CA
1YVHP80C175M22177,2007,Mazda,Mazda6,i Sport 4-Door ,4290,131033,Automatic,FWD,Gas,24,31,Performance White,Beige, Santa Clarita, CA
5YFEPMAEXMP219546,2021,Toyota,Corolla,LE ,20798,36074,Automatic,FWD,Gas,30,38,Classic Silver Metallic,Black, Memphis, TN
5TFAX5GN9KX146258,2019,Toyota,Tacoma,SR5 Double Cab 5' Bed I4  ,24995,82160,Automatic,RWD,Gas,20,23,Midnight Black Metallic,Cement Gray, Miami, FL
19XFC1F36LE216178,2020,Honda,Civic,EX Sedan ,28700,14789,Automatic,FWD,Gas,32,42,Gray,Black, Los Angeles, CA
1GCRCPEH1JZ332628,2018,Chevrolet,Silverado,Custom Double Cab Standard Box ,22385,163603,Automatic,4WD,Gas,17,23,Gray,Gray, Virginia Beach, VA
1FTEX1EP6FKF19046,2015,Ford,F-150,XLT SuperCab 6.5' Box ,25613,80007,Automatic,4WD,Gas,17,23,Ruby Red Metallic Tinted Clearcoat,Unknown, Salt Lake City, UT
1C4HJXDN4LW279968,2020,Jeep,Wrangler,Unlimited Sport S,33988,83497,Automatic,4WD,Gas,17,23,Black Clearcoat,Black, Englewood, CO
1C4RJFAG4LC159626,2020,Jeep,Grand,Altitude ,30998,66825,Automatic,4WD,Gas,18,25,Bright White Clearcoat,Black, Cincinnati, OH
5YFEPMAE2MP251990,2021,Toyota,Corolla,LE ,22208,33881,Automatic,FWD,Gas,30,38,Blueprint,Black, Whittier, CA
1C6RR6GT1FS577639,2015,Ram,1500,"SLT Quad Cab 6'4"" Box ",15874,135347,Automatic,RWD,Gas,17,25,Black Clearcoat,Diesel Gray/Black, Santa Monica, CA
3MW5R1J08L8B26470,2020,BMW,3,330i ,28999,30476,Automatic,RWD,Gas,26,36,Jet Black,Canberra Beige, Los Angeles, CA
JN1BY1AR4JM220002,2018,INFINITI,Q70,3.7x LUXE ,26000,46221,Automatic,AWD,Gas,18,24,Black Obsidian,Graphite, Bountiful, UT
4T1G11AK5LU954785,2020,Toyota,Camry,SE  ,28995,31124,Automatic,FWD,Gas,28,39,White,Black, Newhall, CA
1GTU9BED2KZ363672,2019,GMC,Sierra,SLE Crew Cab Short Box ,35977,79141,Automatic,4WD,Gas,19,22,Summit White,Unknown, Salt Lake City, UT
WD4PG2EE9J3495217,2018,Mercedes-Benz,Metris,"Standard Roof 126"" Wheelbase",22998,119508,Automatic,RWD,Gas,19,23,Black,Black, Denver, CO
ZAM57YTA0K1329570,2019,Maserati,Ghibli,S Q4 ,39589,29358,Automatic,AWD,Gas,16,24,White,Brown, Online Retailer,
1N4BL4CV5KN319081,2019,Nissan,Altima,SR ,20499,65034,Automatic,FWD,Gas,27,37,Scarlet Ember Tintcoat,Charcoal Sport, Troy, AL
1C4HJXDGXMW726872,2021,Jeep,Wrangler,Unlimited Sport,34998,31068,Manual,4WD,Gas,17,23,Black Clearcoat,Black, Baton Rouge, LA
1FTEW1EP0NKD44861,2022,Ford,F-150,LARIAT SuperCrew 5.5' Box ,57997,14809,Automatic,4WD,Gas,19,24,Oxford White,Black, Roseville, CA
JTDBVRBD8JA004694,2018,Toyota,Mirai,Sedan,12550,57349,Automatic,FWD,Hydrogen,66,66,Elemental Silver Metallic,Black, Burbank, CA
2C3CDZBT4LH236751,2020,Dodge,Challenger,R/T ,31487,50615,Automatic,RWD,Gas,15,23,White Knuckle Clearcoat,Black, Lubbock, TX
1C6RR7FG1JS270071,2018,Ram,1500,"Express Quad Cab 6'4"" Box ",27407,68505,Automatic,4WD,Gas,16,23,Brilliant Black Crystal Pearlcoat,Diesel Gray/Black, Ogden, UT
2FMPK4AP0LBA76165,2020,Ford,Edge,ST ,34995,25720,Automatic,AWD,Gas,19,26,Agate Black,Ebony, Saint Paul, MN
1HGCV1F17JA194804,2018,Honda,Accord,LX 1.5T ,20995,112111,Automatic,FWD,Gas,30,38,Platinum White Pearl,Black, Downey, CA
3GNAXPEXXLS510567,2020,Chevrolet,Equinox,Premier with 2LZ ,24295,58989,Automatic,FWD,Gas,22,29,Silver Ice Metallic,Jet Black, Delaware, OH
3GCPCREC6JG276290,2018,Chevrolet,Silverado,LT Crew Cab Short Box ,25149,114348,Automatic,RWD,Gas,18,24,Graphite Metallic,Jet Black, Houston, TX
