vin,year,make,model,trim,price,mileage,transmission,drivetrain,fuel_type,city_mpg,hwy_mpg,exterior_color,interior_color,city,state
58ACZ1B17LU064861,2020,Lexus,ES,ES 350,34998,14215,Automatic,FWD,Gas,22,32,Nebula Gray Pearl,Tan, Las Vegas, NV
KNDPMCACXL7751602,2020,Kia,Sportage,LX ,19495,19179,Automatic,AWD,Gas,22,26,Steel Gray,Black, Yonkers, NY
4T1BD1FK5CU053071,2012,Toyota,Camry,Hybrid XLE,14300,101720,Automatic,FWD,Hybrid,40,38,Attitude Black Metallic,Ivory, Ellicott City, MD
3GKALMEV8JL341338,2018,GMC,Terrain,SLE ,19870,50214,Automatic,FWD,Gas,26,30,Blue Steel Metallic,Medium Ash Gray/Jet Black, Gainesville, FL
YV4102DL0M1711005,2021,Volvo,XC60,T5 Inscription ,36495,16175,Automatic,FWD,Gas,22,29,Gray,Blond, Fort Lauderdale, FL
4T1C11AK5MU553656,2021,Toyota,Camry,LE ,23488,45546,Automatic,FWD,Gas,28,39,Super White,Unknown, Tampa, FL
1C6SRFGT8KN607102,2019,Ram,1500,"Tradesman Crew Cab 5'7"" Box ",35998,22566,Automatic,4WD,Gas,19,24,Bright White Clearcoat,Black, Ontario, CA
1GCUKREC6HF230122,2017,Chevrolet,Silverado,LT Crew Cab Standard Box ,23999,138521,Automatic,4WD,Gas,16,22,Summit White,Jet Black, Bakersfield, CA
KNADM4A3XG6536027,2016,Kia,Rio,LX Sedan ,8500,116048,Automatic,FWD,Gas,27,37,Clear White,Black, Hazard, KY
3GTU9DET3MG249833,2021,GMC,Sierra,SLT Crew Cab Short Bed ,45951,60206,Automatic,4WD,Diesel,14,20,Cardinal Red,Jet Black, Abilene, TX
JN8AY2ND4H9002088,2017,Nissan,Armada,Platinum ,24998,102282,Automatic,RWD,Gas,14,19,Super Black,Charcoal, Tyler, TX
1G1PA5SGXD7257966,2013,Chevrolet,Cruze,LS ,7495,111308,Automatic,FWD,Gas,22,35,Summit White,Jet Black/Medium Titanium, Sunland, CA
5NPD84LF4JH339785,2018,Hyundai,Elantra,SEL 2.0L Sedan ,13800,96438,Automatic,FWD,Gas,28,37,Phantom Black,Black, Inglewood, CA
1FTEW1E50KKD74744,2019,Ford,F-150,Lariat SuperCrew 5.5' Box ,35000,92823,Automatic,4WD,Gas,19,24,Agate Black,Black, Albuquerque, NM
KL8CD6S95FC811812,2015,Chevrolet,Spark,LT with 1LT AT,11999,47887,Automatic,FWD,Gas,30,39,Summit White,Silver W/Silver Trim, Raleigh, NC
5TFAZ5CN2HX028996,2017,Toyota,Tacoma,SR5 Double Cab 5' Bed V6  ,28399,86130,Automatic,RWD,Gas,19,24,Magnetic Gray Metallic,Cement Gray, Raleigh, NC
1G1ZD5ST3LF082297,2020,Chevrolet,Malibu,LT,20850,55544,Automatic,FWD,Gas,29,36,Northsky Blue Metallic,Jet Black, Millersville, MD
WDD1J6BB9KF099815,2019,Mercedes-Benz,E-Class,AMG E 53 4MATIC+ Coupe,59880,20816,Automatic,AWD,Gas,21,28,Black,Black, Seattle, WA
2LMPJ6K97MBL18115,2021,Lincoln,Nautilus,Reserve ,46250,6163,Automatic,FWD,Gas,21,26,Artisan Blue,Ebony/Roast, Santa Monica, CA
3C4NJDBB1HT664959,2017,Jeep,Compass,2017.5 Latitude ,12992,157370,Automatic,4WD,Gas,22,31,White Clearcoat,Ski Gray/Black, Bountiful, UT
1FMSK7DH8MGB31164,2021,Ford,Explorer,XLT ,32900,29692,Automatic,RWD,Gas,21,28,Carbonized Gray Metallic,Ebony, San Antonio, TX
5NPDH4AE3FH556908,2015,Hyundai,Elantra,SE Sedan ,10200,99014,Automatic,FWD,Gas,28,38,Quartz White Pearl,Gray, Cape Girardeau, MO
1GCRCPEH1JZ332628,2018,Chevrolet,Silverado,Custom Double Cab Standard Box ,22385,163603,Automatic,4WD,Gas,17,23,Gray,Gray, Virginia Beach, VA
3VV2B7AX7LM177039,2020,Volkswagen,Tiguan,2.0T SE R-Line Black 4MOTION,32890,22663,Automatic,AWD,Gas,20,27,Platinum Gray Metallic,Storm Gray, Lindon, UT
3VV3B7AX3LM045528,2020,Volkswagen,Tiguan,2.0T SE ,24999,36873,Automatic,FWD,Gas,22,29,Pyrite Silver Metallic,Titan Black, Glendale, CA
19XFC1F30LE017109,2020,Honda,Civic,EX Sedan ,25403,32217,Automatic,FWD,Gas,32,42,Platinum White Pearl,Ivory, Cape Girardeau, MO
2C4RC1FG8LR142907,2020,Chrysler,Pacifica,Touring ,27399,51274,Automatic,FWD,Gas,19,28,Brilliant Black Crystal Pearlcoat,Black, Alhambra, CA
W1N0G8EB7NV384186,2022,Mercedes-Benz,GLC,GLC 300 SUV 4MATIC,47995,5492,Automatic,AWD,Gas,21,28,Black,Black, Union, NJ
3C4NJDFB7NT177285,2022,Jeep,Compass,Latitude Lux ,28959,7551,Automatic,4WD,Gas,22,30,Billet Silver Metallic Clearcoat,Black, Los Angeles, CA
1FTFW1E89MKE26308,2021,Ford,F-150,XLT SuperCrew 5.5' Box ,42971,22811,Automatic,4WD,Gas,19,22,Oxford White,Black W/Medium Dark Slate, Marysville, WA
2FMPK3G98KBC22281,2019,Ford,Edge,SE ,15999,84197,Automatic,FWD,Gas,22,29,Agate Black,Ebony, Tulsa, OK
1C4BJWDG0HL604058,2017,Jeep,Wrangler,Unlimited Sport,30998,57164,Automatic,4WD,Gas,16,21,Billet Silver Metallic Clearcoat,Black, Madison, TN
ZAM57YTS7K1315934,2019,Maserati,Ghibli,S Q4 GranSport ,43237,27385,Automatic,AWD,Gas,16,24,Gray,Rosso, Orlando, FL
JN1BJ1CP5JW196698,2018,Nissan,Rogue,2018.5 SV ,17399,86004,Automatic,FWD,Gas,25,32,Brilliant Silver,Light Gray, Raleigh, NC
SLATV4C04LU200322,2020,Rolls-Royce,Cullinan,Sport Utility,369999,6505,Automatic,AWD,Gas,12,20,Crystal Over Selby Gray,Signal Red, Los Angeles, CA
1FMCU9J94EUC03715,2014,Ford,Escape,Titanium ,8795,120169,Automatic,FWD,Gas,21,34,Gray,Gray, Shreveport, LA
1FM5K8GC4LGA57162,2020,Ford,Explorer,ST ,39975,46139,Automatic,4WD,Gas,18,24,Star White Metallic Tri-Coat,Ebony, Norwalk, CT
5FNYF3H53DB016512,2013,Honda,Pilot,EX-L ,14991,97087,Automatic,FWD,Gas,18,25,Obsidian Blue Pearl,Unknown, Houston, TX
2C3CDXBG8LH123974,2020,Dodge,Charger,SXT ,23988,76061,Automatic,RWD,Gas,19,30,Pitch Black Clearcoat,Black, Englewood, CO
W1N9M1DB0NN010026,2022,Mercedes-Benz,EQB,EQB 350 4MATIC,53387,5398,Automatic,AWD,Electric,227,,Cosmos Black Metallic,Black, Farmington, UT
3GCPCREC1JG375941,2018,Chevrolet,Silverado,LT Crew Cab Short Box ,33000,51611,Automatic,RWD,Gas,18,24,Iridescent Pearl Tricoat,Cocoa/Dune, La Mesa, CA
1C6SRFET6LN161472,2020,Ram,1500,"Rebel Quad Cab 6'4"" Box ",39749,26348,Automatic,4WD,Gas,19,24,Bright White Clearcoat,Black, Granbury, TX
3TMBZ5DN9NM034606,2022,Toyota,Tacoma,TRD Sport Double Cab 6' Bed V6  ,39719,15670,Automatic,RWD,Gas,19,24,Celestial Silver Metallic,Cement, Tooele, UT
3GTU2NEC1HG400815,2017,GMC,Sierra,SLT Crew Cab Short Box ,40000,51472,Automatic,4WD,Gas,16,22,White Frost Tricoat,Dark Ash Seats With Jet Black Interior Accents, Nacogdoches, TX
1FTFW1RG9JFE46919,2018,Ford,F-150,Raptor SuperCrew 5.5' Box ,45998,109430,Automatic,4WD,Gas,15,18,Shadow Black,Black, Garland, TX
1C6SRFHT7NN230524,2022,Ram,1500,"Limited Crew Cab 5'7"" Box ",57800,20158,Automatic,4WD,Gas,15,21,Delmonico Red Pearlcoat,Black, Layton, UT
5YFDPRAE8LP021653,2020,Toyota,Corolla,L ,15672,96535,Automatic,FWD,Gas,30,38,Classic Silver Metallic,Light Gray, Homosassa, FL
1GYS4KKJ6JR132265,2018,Cadillac,Escalade,ESV Platinum ,49460,80667,Automatic,4WD,Gas,14,21,Crystal White Tricoat,Jet Black With Jet Black Accents, Salt Lake City, UT
WA1EAAFY3P2045514,2023,Audi,Q5,Premium Plus S line SUV,44600,3393,Automatic,AWD,Gas,22,29,Daytona Gray Pearl Effect,Black, West Covina, CA
5YFEPMAE7MP247756,2021,Toyota,Corolla,LE ,22244,43084,Automatic,FWD,Gas,30,38,Unknown,Unknown, Marina Del Rey, CA
5FNYF5H98GB038041,2016,Honda,Pilot,Touring with Navigation/Rear Entertainment System ,13499,175063,Automatic,FWD,Gas,20,27,White Diamond Pearl,Unknown, Lewisville, TX
1HGCT2B81EA006993,2014,Honda,Accord,EX-L V6 Coupe ,14993,67058,Automatic,FWD,Gas,21,32,White Orchid Pearl,Black/Ivory, Irvington, NJ
2T3WFREV2EW118717,2014,Toyota,RAV4,XLE ,16998,111076,Automatic,FWD,Gas,24,31,Shoreline Blue Metallic,Black, Inglewood, CA
2C4RDGEG4HR709932,2017,Dodge,Grand,GT,17222,57669,Automatic,FWD,Gas,17,25,White Knuckle Clearcoat,Black, Montclair, CA
1FTFW1E50MFB17647,2021,Ford,F-150,XLT SuperCrew 5.5' Box ,42995,53455,Automatic,4WD,Gas,19,22,Agate Black,Slate, Denver, CO
JTDKAMFU5M3146776,2021,Toyota,Prius,LE,25288,41542,Automatic,FWD,Hybrid,54,50,Unknown,Unknown, Marina Del Rey, CA
JTJSARBZ1M2197581,2021,Lexus,NX,NX 300 F Sport ,34990,28161,Automatic,FWD,Gas,22,28,Atomic Silver,F Sport Black, Miami, FL
3KPF24AD4ME351469,2021,Kia,Forte,LXS IVT,18499,42890,Automatic,FWD,Gas,29,40,Gravity Gray,Gray, Jacksonville, FL
JM3KFBDM2M0336276,2021,Mazda,CX-5,Grand Touring ,27500,38472,Automatic,AWD,Gas,24,30,Snowflake White Pearl Mica,Black, Houston, TX
JTDEPMAE6N3019578,2022,Toyota,Corolla,LE ,23995,20054,Automatic,FWD,Gas,30,38,Wind Chill Pearl,Black, Tracy, CA
WBAFR9C55BDV58141,2011,BMW,5,550i Sedan,11995,109000,Automatic,RWD,Gas,15,22,Jet Black,Everest Gray, Lemon Grove, CA
2C3CDXHG2LH193185,2020,Dodge,Charger,GT ,28687,34907,Automatic,RWD,Gas,19,30,Hellraisin,Black, Killeen, TX
1N4BL4EV9KC149204,2019,Nissan,Altima,SL ,22491,51695,Automatic,FWD,Gas,28,39,Brilliant Silver Metallic,Charcoal, San Antonio, TX
5TDYK3DC7ES500924,2014,Toyota,Sienna,XLE 8-Passenger ,19998,108101,Automatic,FWD,Gas,18,25,Predawn Gray Mica,Light Gray, Fort Worth, TX
2C4RC1BG4FR608794,2015,Chrysler,Town,Touring,13977,97813,Automatic,FWD,Gas,17,25,Granite Crystal Metallic Clearcoat,Black/Light Graystone, Salt Lake City, UT
3GTU2MEC5JG225095,2018,GMC,Sierra,SLE Crew Cab Short Box ,36300,56643,Automatic,4WD,Gas,17,22,White,Unknown, Woods Cross, UT
WA1ANAFY5L2055524,2020,Audi,Q5,Premium,29500,22250,Automatic,AWD,Gas,22,28,Manhattan Gray Metallic,Black, Pinellas Park, FL
2C4RC1DG0MR541816,2021,Chrysler,Voyager,LXI ,24220,51605,Automatic,FWD,Gas,19,28,Bright White Clearcoat,Black/Alloy, Fresno, CA
KNDJT2A25B7303549,2011,Kia,Soul,+ ,6999,103279,Automatic,FWD,Gas,24,30,Alien,Black Seat Trim, Dallas, TX
JN8AT2MV9LW131026,2020,Nissan,Rogue,SV ,24499,29361,Automatic,AWD,Gas,25,32,Gun Metallic,Charcoal, Jenkintown, PA
1FTFW1E89MKD23745,2021,Ford,F-150,XLT SuperCrew 5.5' Box ,40000,78708,Automatic,4WD,Gas,19,22,Oxford White,Medium Dark Slate, Centerville, UT
1HGCV1F38MA079277,2021,Honda,Accord,Sport 1.5T ,23900,38622,Automatic,FWD,Gas,29,35,Platinum White Pearl,Black, Englewood, CO
W1N0G8EB7NG110779,2022,Mercedes-Benz,GLC,GLC 300 SUV 4MATIC,47995,6355,Automatic,AWD,Gas,21,28,Manufaktur Diamond White Metallic,Silk Beige/Black, Union, NJ
1C4HJXEN0LW268853,2020,Jeep,Wrangler,Unlimited Sahara,35999,61277,Automatic,4WD,Gas,17,23,Billet Silver Metallic Clearcoat,Black, Lawrenceville, GA
4S4WMARDXM3434422,2021,Subaru,Ascent,Touring 7-Passenger,37304,28543,Automatic,AWD,Gas,20,26,Crystal Black Silica,Slate Black, South Jordan, UT
1FMSK8DH7LGB27949,2020,Ford,Explorer,XLT ,33998,27563,Automatic,4WD,Gas,20,27,Agate Black Metallic,Ebony, Madison, TN
1C6RREFT2LN390237,2020,Ram,1500,"Big Horn Crew Cab 5'7"" Box ",34000,35570,Automatic,RWD,Gas,20,25,Granite Crystal Metallic Clearcoat,Black, Mesa, AZ
1C4RJFAG9JC267768,2018,Jeep,Grand,Altitude ,30001,58978,Automatic,4WD,Gas,18,25,Bright White Clearcoat,Black, Salt Lake City, UT
1HGCR3F9XHA027482,2017,Honda,Accord,Touring Sedan ,24488,114926,Automatic,4WD,Gas,18,23,Agate Black,Black, Georgetown, TX
5YJSA1E40FF110998,2015,Tesla,Model,P85D ,38750,41316,Automatic,AWD,Electric,253,,White,Tan, West Covina, CA
ZAM39JKA3C0065536,2012,Maserati,Quattroporte,S,22900,47582,Automatic,RWD,Gas,12,19,Grigio Nuvolari (Gray),Quattroporte S, Salt Lake City, UT
JTJZB1BA3D2409081,2013,Lexus,RX,RX 450h Hybrid ,16877,161501,Automatic,FWD,Hybrid,32,28,White,Saddle Tan, Scottsdale, AZ
5GAERDKW2LJ269153,2020,Buick,Enclave,Avenir ,41998,6709,Automatic,FWD,Gas,18,26,White Frost Tricoat,Ebony With Ebony Interior Accents, Mobile, AL
YV4A221K6M1676668,2021,Volvo,XC90,T6 Momentum 6 Passenger ,44998,28314,Automatic,AWD,Gas,19,28,Onyx Black Metallic,Black, Jensen Beach, FL
1FA6P8CFXK5196528,2019,Ford,Mustang,GT Premium Fastback,39995,14410,Automatic,RWD,Gas,15,24,Ruby Red Metallic Tinted Clearcoat,Ebony, Layton, UT
3N1CP5BV7ML505334,2021,Nissan,Kicks,S,12990,142693,Automatic,FWD,Gas,31,36,Fresh Powder,Charcoal, Bellflower, CA
1C4RJFAG1LC343728,2020,Jeep,Grand,Altitude ,30996,34491,Automatic,4WD,Gas,18,25,Diamond Black Crystal Pearlcoat,Black, Saint James, NY
1ZVBP8AM2B5134564,2011,Ford,Mustang,V6 Premium Coupe,9295,174221,Manual,RWD,Gas,19,29,Black,Unknown, Pasadena, CA
KL8CK6S02FC721380,2015,Chevrolet,Spark,EV LT with 1SA AT,11998,55353,Automatic,FWD,Electric,82,,Summit White,Electric Blue W/Electric Blue Trim, Torrance, CA
19XFC1F31LE022884,2020,Honda,Civic,EX Sedan ,21606,13265,Automatic,FWD,Gas,32,42,Gray,Gray, Woods Cross, UT
2C4RDGCG9ER393085,2014,Dodge,Grand,SXT,10977,105542,Automatic,FWD,Gas,17,25,Cashmere/Sandstone Pearlcoat,Black/Sandstorm, Salt Lake City, UT
1HGCV2F34MA023214,2021,Honda,Accord,Sport 2.0T ,29990,56661,Automatic,FWD,Gas,22,32,Unknown,Unknown, Santa Monica, CA
SHHFK7H45HU424547,2017,Honda,Civic,Sport Hatchback ,24995,31687,Automatic,FWD,Gas,30,36,White Orchid Pearl,Black, Pasadena, CA
4JGDA7EB3HA827154,2017,Mercedes-Benz,GLE,GLE 63 AMG 4MATIC SUV,51998,45897,Automatic,AWD,Gas,13,17,Designo Diamond White Metallic,Tan, Norco, CA
3KPF24AD4ME286963,2021,Kia,Forte,LXS IVT,18352,65266,Automatic,FWD,Gas,29,40,Clear White,Black, Killeen, TX
2C3CDZFJ9MH676572,2021,Dodge,Challenger,R/T Scat Pack ,45895,18868,Manual,RWD,Gas,14,23,Pitch Black Clearcoat,Black, Van Nuys, CA
2FMPK4J99LBA29363,2020,Ford,Edge,SEL ,23984,61014,Automatic,AWD,Gas,21,28,Magnetic Metallic,Ebony, Gainesville, FL
1FMCU9G98HUB80600,2017,Ford,Escape,SE ,14999,88619,Automatic,4WD,Gas,22,28,Magnetic Metallic,Medium Light Stone, Orem, UT
1FMSK8DH1LGB89086,2020,Ford,Explorer,XLT ,33122,45194,Automatic,4WD,Gas,20,27,Magnetic Metallic,Ebony, Hot Springs National Park, AR
3GCUDEET6NG583537,2022,Chevrolet,Silverado,RST Crew Cab Short Bed ,53980,9101,Automatic,4WD,Diesel,16,20,Summit White,Jet Black, Wilmington, NC
3VWC57BUXMM035510,2021,Volkswagen,Jetta,S ,19849,51020,Automatic,FWD,Gas,29,39,Pure White,Titan Black, Montebello, CA
5NPEC4AC3DH635588,2013,Hyundai,Sonata,SE 2.4L,6995,138315,Automatic,FWD,Gas,24,35,Pacific Blue Pearl,Gray, Plano, TX
LRBFZNR40MD149105,2021,Buick,Envision,Essence ,29777,25642,Automatic,FWD,Gas,24,31,Summit White,Ebony Seats, Sherman Oaks, CA
KMHD74LF8LU051159,2020,Hyundai,Elantra,SE IVT (SULEV),20998,12752,Automatic,FWD,Gas,30,40,Phantom Black,Gray, Warner Robins, GA
1GCVKNEH0JZ217024,2018,Chevrolet,Silverado,LS Double Cab Standard Box ,23977,117498,Automatic,4WD,Gas,17,22,Summit White,Unknown, Salt Lake City, UT
3VWG57BU8KM040428,2019,Volkswagen,Jetta,SEL Premium ,23500,44208,Automatic,FWD,Gas,30,40,White Silver Metallic,Titan Black, Chesapeake, VA
5J8YD4H35LL002845,2020,Acura,MDX,Standard SH-,31500,6847,Automatic,AWD,Gas,28,33,Crystal Black Silica,Black W/Orange Stiching, Sherman Oaks, CA
KNDCE3LG7K5010068,2019,Kia,Niro,EX Premium,26884,32599,Automatic,FWD,Electric,239,,Snow White Pearl,Charcoal, Boise, ID
5YJYGDEE6LF008202,2020,Tesla,Model,Long Range Dual Motor ,47999,11231,Automatic,AWD,Electric,316,,Midnight Silver Metallic,Black, American Fork, UT
3GTU2NEC4HG377918,2017,GMC,Sierra,SLT Crew Cab Short Box ,36999,79525,Automatic,4WD,Gas,16,22,Summit White,Jet Black, Prattville, AL
1J4BA3H17BL619873,2011,Jeep,Wrangler,Unlimited Sport ,18900,112963,Automatic,4WD,Gas,15,19,Mango Tango Pearl,Black Interior, Sandy, UT
JTHX3JBH4N2052546,2022,Lexus,UX,UX 200 ,34495,15706,Automatic,FWD,Gas,29,37,Eminent White Pearl,Black, Cerritos, CA
19XFB2F51DE291091,2013,Honda,Civic,LX Sedan ,15000,94049,Automatic,FWD,Gas,28,39,Brown,Beige, Los Angeles, CA
KL4CJGSMXKB901901,2019,Buick,Encore,Essence ,21950,56175,Automatic,AWD,Gas,24,29,Satin Steel Gray Metallic,Ebony, Rosedale, MD
3VWD07AJ7EM254064,2014,Volkswagen,Jetta,1.8T SE Sedan ,10188,110133,Automatic,FWD,Gas,25,36,Platinum Gray Metallic,Black/Carbon, Golden, CO
1FM5K8GC0NGB32992,2022,Ford,Explorer,ST ,49326,18936,Automatic,4WD,Gas,18,24,Rapid Red Metallic Tinted Clearcoat,Ebony, Brigham City, UT
1C4HJXDG8KW628095,2019,Jeep,Wrangler,Unlimited Sport S,32998,50051,Automatic,4WD,Gas,17,23,Bright White Clearcoat,Black, Danvers, MA
JTHBL5EF6H5145969,2017,Lexus,LS,LS 460 F Sport ,34999,69171,Automatic,RWD,Gas,16,24,Nebula Gray Pearl,Black/Saddle Tan W/Shimamoku Wood Trim, Inglewood, CA
1C4HJXDNXMW592315,2021,Jeep,Wrangler,Unlimited Sport S,33550,61233,Automatic,4WD,Gas,17,23,Billet Silver Metallic Clearcoat,Black, Sherman Oaks, CA
4T1BF3EK5BU589413,2011,Toyota,Camry,LE I4 ,7700,155200,Automatic,FWD,Gas,22,32,White,White, Aiea, HI
JN1BY1AR2CM395741,2012,INFINITI,M,M37x ,14488,112018,Automatic,AWD,Gas,17,24,Malbec Black,Wheat, Raleigh, NC
1FMJU1JT3HEA51557,2017,Ford,Expedition,XLT ,20000,136215,Automatic,4WD,Gas,15,20,Shadow Black,Unknown, Draper, UT
3N1CN8EV5ML867956,2021,Nissan,Versa,SV ,18800,30192,Automatic,FWD,Gas,32,40,Aspen White Tricoat Pearl,Graphite, San Antonio, TX
3FA6P0HD9ER135052,2014,Ford,Fusion,SE ,12810,68540,Automatic,FWD,Gas,22,34,Sterling Gray Metallic,Charcoal Black, Portland, OR
5LMCJ1C90LUL04042,2020,Lincoln,Corsair,Standard ,26990,33785,Automatic,FWD,Gas,22,29,Infinite Black,Ebony, Miami, FL
JTEBU5JR6L5752652,2020,Toyota,4Runner,TRD Off Road Premium ,44988,31856,Automatic,4WD,Gas,16,19,Magnetic Gray Metallic,Sand Beige, Englewood, CO
1HGCR2F8XEA195118,2014,Honda,Accord,EX-L with Navigation Sedan I4 ,18998,85481,Automatic,FWD,Gas,27,36,White Orchid Pearl,Tan, Austin, TX
1C4PJMBN4KD142844,2019,Jeep,Cherokee,Trailhawk Elite ,23894,60798,Automatic,4WD,Gas,18,24,Bright White Clearcoat,Black, Temecula, CA
1GCVKREH3JZ174340,2018,Chevrolet,Silverado,LT Double Cab Standard Box ,32500,92096,Automatic,4WD,Gas,17,22,Graphite Metallic,Jet Black, Farmington, UT
2T2AZMAA3MC184298,2021,Lexus,RX,RX 350 ,39734,34699,Automatic,FWD,Gas,20,27,Nebula Gray Pearl,Black, Miami, FL
WBAPL5G58BNN22351,2011,BMW,3,335i xDrive Sedan ,7995,155577,Automatic,AWD,Gas,19,26,Space Gray Metallic,Black, Red Bank, NJ
1FTEW1EP8LFB31291,2020,Ford,F-150,XLT SuperCrew 5.5' Box ,42000,25695,Automatic,4WD,Gas,18,23,Rapid Red Metallic Tinted Clearcoat,Black, Sterling, VA
JTJBT20X950089225,2005,Lexus,GX,GX 470,8971,185977,Automatic,4WD,Gas,15,19,Blizzard Pearl,Gray, Libertyville, IL
1C4SJVBT4NS142566,2022,Jeep,Wagoneer,Series II ,61999,16851,Automatic,4WD,Gas,15,20,Diamond Black Crystal Pearlcoat,Global Black, Omaha, NE
1C4PJLCX9KD284889,2019,Jeep,Cherokee,Latitude ,18498,92696,Automatic,FWD,Gas,22,31,Diamond Black Crystal Pearlcoat,Black, Abilene, TX
KNDJN2A22F7132274,2015,Kia,Soul,Base ,12069,116515,Automatic,FWD,Gas,24,30,Titanium Gray,Black, Salt Lake City, UT
WBAJA5C51KWW49678,2019,BMW,5,530i ,29395,51262,Automatic,RWD,Gas,24,34,Bluestone Metallic,Black, Inglewood, CA
WDD1J6JB6LF131039,2020,Mercedes-Benz,E-Class,E 450 Coupe 4MATIC,50799,32526,Automatic,AWD,Gas,19,26,Black,Black, Marietta, GA
W1K6G7GB4NA070274,2022,Mercedes-Benz,S-Class,S 580 4MATIC,99999,17223,Automatic,AWD,Gas,16,25,Manufaktur Diamond White,Black, Santa Monica, CA
1C4BJWDG1JL889519,2018,Jeep,Wrangler,Unlimited Sport (JK),28980,81360,Automatic,4WD,Gas,16,21,Firecracker Red Clearcoat,Black, Alpharetta, GA
WBA13AR06MCG48595,2021,BMW,4,M440i Coupe xDrive,52880,17885,Automatic,AWD,Gas,22,31,Dravit Gray Metallic,Black, Seattle, WA
JF1VA2M62J9808673,2018,Subaru,WRX,STI ,33187,70092,Manual,AWD,Gas,16,22,Crystal White Pearl,Black, Denver, CO
3FA6P0H78HR207048,2017,Ford,Fusion,SE ,15995,65589,Automatic,FWD,Gas,21,32,Shadow Black,Gray, Live Oak, FL
4T1G11AKXNU689638,2022,Toyota,Camry,SE  ,28993,36879,Automatic,FWD,Gas,28,39,Celestial Silver Metallic,Ash, Online Retailer,
JM1GJ1W67F1164409,2015,Mazda,Mazda6,i Grand Touring ,16300,82283,Automatic,FWD,Gas,26,38,Meteor Gray Mica,Black, Sandy, UT
JTDKN3DP7C3009297,2012,Toyota,Prius,Plug-in Hybrid Advanced,13995,114848,Automatic,FWD,Hybrid,51,49,Blue,Gray, San Diego, CA
2T3C1RFV7NW236830,2022,Toyota,RAV4,XLE Premium ,32988,9563,Automatic,FWD,Gas,27,35,Ruby Flare Pearl,Ash, Tampa, FL
1C4RJFBG1LC420953,2020,Jeep,Grand,Limited X ,34734,44895,Automatic,4WD,Gas,18,25,Bright White Clearcoat,Black, Linden, NJ
3C4NJDDBXHT666187,2017,Jeep,Compass,2017.5 Trailhawk ,20581,65883,Automatic,4WD,Gas,22,30,White Clearcoat,Ruby Red/Black, Columbus, OH
3PCAJ5M38KF138800,2019,INFINITI,QX50,LUXE ,29992,36791,Automatic,AWD,Gas,24,30,Majestic White,Graphite, Gardena, CA
3GCPYBEK0NG121594,2022,Chevrolet,Silverado,Custom Crew Cab Short Bed ,38403,16958,Automatic,4WD,Gas,17,20,Silver Ice Metallic,Jet Black, Salisbury, NC
5XXG14J29MG019718,2021,Kia,K5,LXS ,21895,66572,Automatic,FWD,Gas,27,37,Glacial White Pearl,Black, Van Nuys, CA
KMTGB4SD9NU136841,2022,Genesis,G80,3.5T Sport ,63995,20609,Automatic,AWD,Gas,17,26,Makalu Gray,Sevilla Red, Salt Lake City, UT
JN8AZ2AE3M9271561,2021,INFINITI,QX80,LUXE ,41576,46329,Automatic,4WD,Gas,13,19,Hermosa Blue,Graphite, Pensacola, FL
2FMPK4K95KBB42823,2019,Ford,Edge,Titanium ,24495,65051,Automatic,AWD,Gas,21,28,Agate Black,Unknown, Orlando, FL
1FTEW1EP5GKE36826,2016,Ford,F-150,Lariat SuperCrew 5.5' Box ,25941,123033,Automatic,4WD,Gas,18,23,Silver,Black, Mooresville, IN
1FMCU9J94JUB67826,2018,Ford,Escape,Titanium ,25590,42315,Automatic,4WD,Gas,20,27,Shadow Black,Charcoal Black, Miami, FL
JA3AJ36E23U055468,2003,Mitsubishi,Lancer,LS ,1994,247679,Automatic,FWD,Gas,24,31,Diamond White,Unknown, Orlando, FL
JN1BJ1CW0LW369148,2020,Nissan,Rogue,SV ,22999,21993,Automatic,AWD,Gas,24,30,Gun Metallic,Charcoal, Feasterville Trevose, PA
1GCPYBEK5LZ238780,2020,Chevrolet,Silverado,Custom Crew Cab Short Bed ,38500,20500,Automatic,4WD,Gas,15,20,Black,Jet Black, Greensboro, NC
WBAFR9C52BC758464,2011,BMW,5,550i Sedan,11888,118641,Automatic,RWD,Gas,15,22,Jet Black,Tan, San Mateo, CA
JTHX3JBH0L2022201,2020,Lexus,UX,UX 200 ,29195,49671,Automatic,FWD,Gas,29,37,Atomic Silver,Birch, Van Nuys, CA
1C4PJLCB3KD220299,2019,Jeep,Cherokee,Latitude ,17133,84340,Automatic,FWD,Gas,22,31,Diamond Black Crystal Pearlcoat,Black, Gainesville, GA
1FMCU0HD1KUB52773,2019,Ford,Escape,SEL ,21998,44408,Automatic,FWD,Gas,23,30,Lightning Blue Metallic,Charcoal Black, Jackson, TN
WBAXH5C52DDW16547,2013,BMW,5,528i xDrive Sedan ,13999,89968,Automatic,AWD,Gas,22,33,Alpine White,Black, Lynnwood, WA
SLA689X53KU113906,2019,Rolls-Royce,Cullinan,Sport Utility,313923,12609,Automatic,AWD,Gas,12,20,Arctic White,Black, Raleigh, NC
1C6SRFFT1NN158917,2022,Ram,1500,"Big Horn Crew Cab 5'7"" Box ",44990,26554,Automatic,4WD,Gas,19,24,Hydro Blue Pearlcoat,Diesel Gray/Black, Sarasota, FL
5J6RW1H26LA004807,2020,Honda,CR-V,LX ,23994,40179,Automatic,FWD,Gas,28,34,Crystal Black Pearl,Black, Torrance, CA
